2021-09-14 01:10:31 Daemon died, spawning replacement...
2021-09-14 01:10:33 Daemon died, spawning replacement...
2021-09-14 01:10:33 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:10:33 chartsDataCollector died, spawning replacement...
2021-09-14 01:10:34 Daemon died, spawning replacement...
2021-09-14 01:10:35 Daemon died, spawning replacement...
2021-09-14 01:10:35 API died, spawning replacement...
2021-09-14 01:10:36 chartsDataCollector died, spawning replacement...
2021-09-14 01:10:37 Daemon died, spawning replacement...
2021-09-14 01:10:38 Daemon died, spawning replacement...
2021-09-14 01:10:38 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:10:39 Daemon died, spawning replacement...
2021-09-14 01:10:40 chartsDataCollector died, spawning replacement...
2021-09-14 01:10:41 Daemon died, spawning replacement...
2021-09-14 01:10:41 API died, spawning replacement...
2021-09-14 01:10:42 Daemon died, spawning replacement...
2021-09-14 01:10:43 chartsDataCollector died, spawning replacement...
2021-09-14 01:10:43 Daemon died, spawning replacement...
2021-09-14 01:10:43 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:10:44 Daemon died, spawning replacement...
2021-09-14 01:10:46 Daemon died, spawning replacement...
2021-09-14 01:10:46 API died, spawning replacement...
2021-09-14 01:10:46 chartsDataCollector died, spawning replacement...
2021-09-14 01:10:47 Daemon died, spawning replacement...
2021-09-14 01:10:48 Daemon died, spawning replacement...
2021-09-14 01:10:49 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:10:50 chartsDataCollector died, spawning replacement...
2021-09-14 01:10:50 Daemon died, spawning replacement...
2021-09-14 01:10:51 Daemon died, spawning replacement...
2021-09-14 01:10:51 API died, spawning replacement...
2021-09-14 01:10:52 Daemon died, spawning replacement...
2021-09-14 01:10:53 chartsDataCollector died, spawning replacement...
2021-09-14 01:10:54 Daemon died, spawning replacement...
2021-09-14 01:10:54 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:10:55 Daemon died, spawning replacement...
2021-09-14 01:10:56 chartsDataCollector died, spawning replacement...
2021-09-14 01:10:57 API died, spawning replacement...
2021-09-14 01:10:57 Daemon died, spawning replacement...
2021-09-14 01:10:58 Daemon died, spawning replacement...
2021-09-14 01:10:59 chartsDataCollector died, spawning replacement...
2021-09-14 01:10:59 Daemon died, spawning replacement...
2021-09-14 01:10:59 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:11:00 Daemon died, spawning replacement...
2021-09-14 01:11:02 API died, spawning replacement...
2021-09-14 01:11:02 Daemon died, spawning replacement...
2021-09-14 01:11:02 chartsDataCollector died, spawning replacement...
2021-09-14 01:11:03 Daemon died, spawning replacement...
2021-09-14 01:11:04 Daemon died, spawning replacement...
2021-09-14 01:11:05 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:11:06 chartsDataCollector died, spawning replacement...
2021-09-14 01:11:06 Daemon died, spawning replacement...
2021-09-14 01:11:07 Daemon died, spawning replacement...
2021-09-14 01:11:07 API died, spawning replacement...
2021-09-14 01:11:08 Daemon died, spawning replacement...
2021-09-14 01:11:09 chartsDataCollector died, spawning replacement...
2021-09-14 01:11:10 Daemon died, spawning replacement...
2021-09-14 01:11:10 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:11:11 Daemon died, spawning replacement...
2021-09-14 01:11:12 chartsDataCollector died, spawning replacement...
2021-09-14 01:11:13 API died, spawning replacement...
2021-09-14 01:11:13 Daemon died, spawning replacement...
2021-09-14 01:11:14 Daemon died, spawning replacement...
2021-09-14 01:11:15 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:11:15 chartsDataCollector died, spawning replacement...
2021-09-14 01:11:15 Daemon died, spawning replacement...
2021-09-14 01:11:16 Daemon died, spawning replacement...
2021-09-14 01:11:18 API died, spawning replacement...
2021-09-14 01:11:18 Daemon died, spawning replacement...
2021-09-14 01:11:18 chartsDataCollector died, spawning replacement...
2021-09-14 01:11:19 Daemon died, spawning replacement...
2021-09-14 01:11:20 Daemon died, spawning replacement...
2021-09-14 01:11:21 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:11:22 chartsDataCollector died, spawning replacement...
2021-09-14 01:11:22 Daemon died, spawning replacement...
2021-09-14 01:11:23 API died, spawning replacement...
2021-09-14 01:11:23 Daemon died, spawning replacement...
2021-09-14 01:11:24 Daemon died, spawning replacement...
2021-09-14 01:11:25 chartsDataCollector died, spawning replacement...
2021-09-14 01:11:26 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:11:26 Daemon died, spawning replacement...
2021-09-14 01:11:27 Daemon died, spawning replacement...
2021-09-14 01:11:28 chartsDataCollector died, spawning replacement...
2021-09-14 01:11:28 API died, spawning replacement...
2021-09-14 01:11:29 Daemon died, spawning replacement...
2021-09-14 01:11:30 Daemon died, spawning replacement...
2021-09-14 01:11:31 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:11:32 chartsDataCollector died, spawning replacement...
2021-09-14 01:11:32 Daemon died, spawning replacement...
2021-09-14 01:11:33 Daemon died, spawning replacement...
2021-09-14 01:11:34 API died, spawning replacement...
2021-09-14 01:11:34 Daemon died, spawning replacement...
2021-09-14 01:11:35 chartsDataCollector died, spawning replacement...
2021-09-14 01:11:35 Daemon died, spawning replacement...
2021-09-14 01:11:37 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:11:37 Daemon died, spawning replacement...
2021-09-14 01:11:38 chartsDataCollector died, spawning replacement...
2021-09-14 01:11:38 Daemon died, spawning replacement...
2021-09-14 01:11:39 API died, spawning replacement...
2021-09-14 01:11:40 Daemon died, spawning replacement...
2021-09-14 01:11:41 Daemon died, spawning replacement...
2021-09-14 01:11:41 chartsDataCollector died, spawning replacement...
2021-09-14 01:11:42 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:11:43 Daemon died, spawning replacement...
2021-09-14 01:11:44 Daemon died, spawning replacement...
2021-09-14 01:11:44 chartsDataCollector died, spawning replacement...
2021-09-14 01:11:45 API died, spawning replacement...
2021-09-14 01:11:45 Daemon died, spawning replacement...
2021-09-14 01:11:46 Daemon died, spawning replacement...
2021-09-14 01:11:47 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:11:48 chartsDataCollector died, spawning replacement...
2021-09-14 01:11:48 Daemon died, spawning replacement...
2021-09-14 01:11:49 Daemon died, spawning replacement...
2021-09-14 01:11:50 API died, spawning replacement...
2021-09-14 01:11:51 Daemon died, spawning replacement...
2021-09-14 01:11:51 chartsDataCollector died, spawning replacement...
2021-09-14 01:11:52 Daemon died, spawning replacement...
2021-09-14 01:11:53 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:11:53 Daemon died, spawning replacement...
2021-09-14 01:11:54 chartsDataCollector died, spawning replacement...
2021-09-14 01:11:54 Daemon died, spawning replacement...
2021-09-14 01:11:55 API died, spawning replacement...
2021-09-14 01:11:56 Daemon died, spawning replacement...
2021-09-14 01:11:57 Daemon died, spawning replacement...
2021-09-14 01:11:57 chartsDataCollector died, spawning replacement...
2021-09-14 01:11:58 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:11:58 Daemon died, spawning replacement...
2021-09-14 01:12:00 Daemon died, spawning replacement...
2021-09-14 01:12:00 API died, spawning replacement...
2021-09-14 01:12:01 chartsDataCollector died, spawning replacement...
2021-09-14 01:12:01 Daemon died, spawning replacement...
2021-09-14 01:12:02 Daemon died, spawning replacement...
2021-09-14 01:12:03 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:12:04 Daemon died, spawning replacement...
2021-09-14 01:12:04 chartsDataCollector died, spawning replacement...
2021-09-14 01:12:05 Daemon died, spawning replacement...
2021-09-14 01:12:06 API died, spawning replacement...
2021-09-14 01:12:06 Daemon died, spawning replacement...
2021-09-14 01:12:07 chartsDataCollector died, spawning replacement...
2021-09-14 01:12:08 Daemon died, spawning replacement...
2021-09-14 01:12:08 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:12:09 Daemon died, spawning replacement...
2021-09-14 01:12:10 chartsDataCollector died, spawning replacement...
2021-09-14 01:12:11 Daemon died, spawning replacement...
2021-09-14 01:12:11 API died, spawning replacement...
2021-09-14 01:12:12 Daemon died, spawning replacement...
2021-09-14 01:12:13 Daemon died, spawning replacement...
2021-09-14 01:12:14 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:12:14 chartsDataCollector died, spawning replacement...
2021-09-14 01:12:14 Daemon died, spawning replacement...
2021-09-14 01:12:16 Daemon died, spawning replacement...
2021-09-14 01:12:16 API died, spawning replacement...
2021-09-14 01:12:17 chartsDataCollector died, spawning replacement...
2021-09-14 01:12:17 Daemon died, spawning replacement...
2021-09-14 01:12:18 Daemon died, spawning replacement...
2021-09-14 01:12:19 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:12:20 Daemon died, spawning replacement...
2021-09-14 01:12:20 chartsDataCollector died, spawning replacement...
2021-09-14 01:12:21 Daemon died, spawning replacement...
2021-09-14 01:12:21 API died, spawning replacement...
2021-09-14 01:12:22 Daemon died, spawning replacement...
2021-09-14 01:12:23 chartsDataCollector died, spawning replacement...
2021-09-14 01:12:24 Daemon died, spawning replacement...
2021-09-14 01:12:24 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:12:25 Daemon died, spawning replacement...
2021-09-14 01:12:26 Daemon died, spawning replacement...
2021-09-14 01:12:27 chartsDataCollector died, spawning replacement...
2021-09-14 01:12:27 API died, spawning replacement...
2021-09-14 01:12:28 Daemon died, spawning replacement...
2021-09-14 01:12:29 Daemon died, spawning replacement...
2021-09-14 01:12:29 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:12:30 chartsDataCollector died, spawning replacement...
2021-09-14 01:12:30 Daemon died, spawning replacement...
2021-09-14 01:12:31 Daemon died, spawning replacement...
2021-09-14 01:12:32 API died, spawning replacement...
2021-09-14 01:12:33 Daemon died, spawning replacement...
2021-09-14 01:12:33 chartsDataCollector died, spawning replacement...
2021-09-14 01:12:34 Daemon died, spawning replacement...
2021-09-14 01:12:34 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:12:35 Daemon died, spawning replacement...
2021-09-14 01:12:36 chartsDataCollector died, spawning replacement...
2021-09-14 01:12:37 Daemon died, spawning replacement...
2021-09-14 01:12:37 API died, spawning replacement...
2021-09-14 01:12:38 Daemon died, spawning replacement...
2021-09-14 01:12:39 chartsDataCollector died, spawning replacement...
2021-09-14 01:12:40 Daemon died, spawning replacement...
2021-09-14 01:12:40 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:12:41 Daemon died, spawning replacement...
2021-09-14 01:12:42 Daemon died, spawning replacement...
2021-09-14 01:12:42 API died, spawning replacement...
2021-09-14 01:12:43 chartsDataCollector died, spawning replacement...
2021-09-14 01:12:43 Daemon died, spawning replacement...
2021-09-14 01:12:45 Daemon died, spawning replacement...
2021-09-14 01:12:45 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:12:46 chartsDataCollector died, spawning replacement...
2021-09-14 01:12:46 Daemon died, spawning replacement...
2021-09-14 01:12:47 Daemon died, spawning replacement...
2021-09-14 01:12:48 API died, spawning replacement...
2021-09-14 01:12:49 Daemon died, spawning replacement...
2021-09-14 01:12:49 chartsDataCollector died, spawning replacement...
2021-09-14 01:12:50 Daemon died, spawning replacement...
2021-09-14 01:12:50 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:12:51 Daemon died, spawning replacement...
2021-09-14 01:12:52 chartsDataCollector died, spawning replacement...
2021-09-14 01:12:53 Daemon died, spawning replacement...
2021-09-14 01:12:53 API died, spawning replacement...
2021-09-14 01:12:54 Daemon died, spawning replacement...
2021-09-14 01:12:56 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:12:56 Daemon died, spawning replacement...
2021-09-14 01:12:56 chartsDataCollector died, spawning replacement...
2021-09-14 01:12:57 Daemon died, spawning replacement...
2021-09-14 01:12:58 Daemon died, spawning replacement...
2021-09-14 01:12:58 API died, spawning replacement...
2021-09-14 01:12:59 chartsDataCollector died, spawning replacement...
2021-09-14 01:13:00 Daemon died, spawning replacement...
2021-09-14 01:13:01 Daemon died, spawning replacement...
2021-09-14 01:13:01 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:13:02 chartsDataCollector died, spawning replacement...
2021-09-14 01:13:02 Daemon died, spawning replacement...
2021-09-14 01:13:04 API died, spawning replacement...
2021-09-14 01:13:04 Daemon died, spawning replacement...
2021-09-14 01:13:05 Daemon died, spawning replacement...
2021-09-14 01:13:05 chartsDataCollector died, spawning replacement...
2021-09-14 01:13:06 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:13:07 Daemon died, spawning replacement...
2021-09-14 01:13:08 Daemon died, spawning replacement...
2021-09-14 01:13:09 chartsDataCollector died, spawning replacement...
2021-09-14 01:13:09 API died, spawning replacement...
2021-09-14 01:13:09 Daemon died, spawning replacement...
2021-09-14 01:13:10 Daemon died, spawning replacement...
2021-09-14 01:13:12 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:13:12 chartsDataCollector died, spawning replacement...
2021-09-14 01:13:12 Daemon died, spawning replacement...
2021-09-14 01:13:13 Daemon died, spawning replacement...
2021-09-14 01:13:14 API died, spawning replacement...
2021-09-14 01:13:15 Daemon died, spawning replacement...
2021-09-14 01:13:15 chartsDataCollector died, spawning replacement...
2021-09-14 01:13:16 Daemon died, spawning replacement...
2021-09-14 01:13:17 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:13:17 Daemon died, spawning replacement...
2021-09-14 01:13:18 chartsDataCollector died, spawning replacement...
2021-09-14 01:13:19 Daemon died, spawning replacement...
2021-09-14 01:13:20 API died, spawning replacement...
2021-09-14 01:13:20 Daemon died, spawning replacement...
2021-09-14 01:13:21 Daemon died, spawning replacement...
2021-09-14 01:13:22 chartsDataCollector died, spawning replacement...
2021-09-14 01:13:22 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:13:23 Daemon died, spawning replacement...
2021-09-14 01:13:24 Daemon died, spawning replacement...
2021-09-14 01:13:25 API died, spawning replacement...
2021-09-14 01:13:25 chartsDataCollector died, spawning replacement...
2021-09-14 01:13:25 Daemon died, spawning replacement...
2021-09-14 01:13:27 Daemon died, spawning replacement...
2021-09-14 01:13:28 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:13:28 Daemon died, spawning replacement...
2021-09-14 01:13:28 chartsDataCollector died, spawning replacement...
2021-09-14 01:13:29 Daemon died, spawning replacement...
2021-09-14 01:13:30 API died, spawning replacement...
2021-09-14 01:13:31 Daemon died, spawning replacement...
2021-09-14 01:13:31 chartsDataCollector died, spawning replacement...
2021-09-14 01:13:32 Daemon died, spawning replacement...
2021-09-14 01:13:33 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:13:33 Daemon died, spawning replacement...
2021-09-14 01:13:35 chartsDataCollector died, spawning replacement...
2021-09-14 01:13:35 Daemon died, spawning replacement...
2021-09-14 01:13:36 API died, spawning replacement...
2021-09-14 01:13:36 Daemon died, spawning replacement...
2021-09-14 01:13:38 Daemon died, spawning replacement...
2021-09-14 01:13:38 chartsDataCollector died, spawning replacement...
2021-09-14 01:13:38 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:13:39 Daemon died, spawning replacement...
2021-09-14 01:13:40 Daemon died, spawning replacement...
2021-09-14 01:13:41 API died, spawning replacement...
2021-09-14 01:13:41 chartsDataCollector died, spawning replacement...
2021-09-14 01:13:42 Daemon died, spawning replacement...
2021-09-14 01:13:43 Daemon died, spawning replacement...
2021-09-14 01:13:44 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:13:44 Daemon died, spawning replacement...
2021-09-14 01:13:44 chartsDataCollector died, spawning replacement...
2021-09-14 01:13:46 Daemon died, spawning replacement...
2021-09-14 01:13:46 API died, spawning replacement...
2021-09-14 01:13:47 Daemon died, spawning replacement...
2021-09-14 01:13:48 chartsDataCollector died, spawning replacement...
2021-09-14 01:13:48 Daemon died, spawning replacement...
2021-09-14 01:13:49 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:13:50 Daemon died, spawning replacement...
2021-09-14 01:13:51 chartsDataCollector died, spawning replacement...
2021-09-14 01:13:51 Daemon died, spawning replacement...
2021-09-14 01:13:51 API died, spawning replacement...
2021-09-14 01:13:52 Daemon died, spawning replacement...
2021-09-14 01:13:54 Daemon died, spawning replacement...
2021-09-14 01:13:54 chartsDataCollector died, spawning replacement...
2021-09-14 01:13:54 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:13:55 Daemon died, spawning replacement...
2021-09-14 01:13:56 Daemon died, spawning replacement...
2021-09-14 01:13:56 API died, spawning replacement...
2021-09-14 01:13:57 chartsDataCollector died, spawning replacement...
2021-09-14 01:13:58 Daemon died, spawning replacement...
2021-09-14 01:13:59 Daemon died, spawning replacement...
2021-09-14 01:14:00 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:14:00 Daemon died, spawning replacement...
2021-09-14 01:14:01 chartsDataCollector died, spawning replacement...
2021-09-14 01:14:02 Daemon died, spawning replacement...
2021-09-14 01:14:02 API died, spawning replacement...
2021-09-14 01:14:03 Daemon died, spawning replacement...
2021-09-14 01:14:04 chartsDataCollector died, spawning replacement...
2021-09-14 01:14:04 Daemon died, spawning replacement...
2021-09-14 01:14:05 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:14:06 Daemon died, spawning replacement...
2021-09-14 01:14:07 Daemon died, spawning replacement...
2021-09-14 01:14:07 chartsDataCollector died, spawning replacement...
2021-09-14 01:14:07 API died, spawning replacement...
2021-09-14 01:14:08 Daemon died, spawning replacement...
2021-09-14 01:14:09 Daemon died, spawning replacement...
2021-09-14 01:14:10 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:14:10 chartsDataCollector died, spawning replacement...
2021-09-14 01:14:11 Daemon died, spawning replacement...
2021-09-14 01:14:12 Daemon died, spawning replacement...
2021-09-14 01:14:12 API died, spawning replacement...
2021-09-14 01:14:14 Daemon died, spawning replacement...
2021-09-14 01:14:14 chartsDataCollector died, spawning replacement...
2021-09-14 01:14:15 Daemon died, spawning replacement...
2021-09-14 01:14:15 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:14:17 Daemon died, spawning replacement...
2021-09-14 01:14:17 chartsDataCollector died, spawning replacement...
2021-09-14 01:14:18 Daemon died, spawning replacement...
2021-09-14 01:14:18 API died, spawning replacement...
2021-09-14 01:14:19 Daemon died, spawning replacement...
2021-09-14 01:14:20 chartsDataCollector died, spawning replacement...
2021-09-14 01:14:21 Daemon died, spawning replacement...
2021-09-14 01:14:21 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:14:22 Daemon died, spawning replacement...
2021-09-14 01:14:23 API died, spawning replacement...
2021-09-14 01:14:23 chartsDataCollector died, spawning replacement...
2021-09-14 01:14:23 Daemon died, spawning replacement...
2021-09-14 01:14:25 Daemon died, spawning replacement...
2021-09-14 01:14:26 Daemon died, spawning replacement...
2021-09-14 01:14:26 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:14:27 chartsDataCollector died, spawning replacement...
2021-09-14 01:14:27 Daemon died, spawning replacement...
2021-09-14 01:14:28 Daemon died, spawning replacement...
2021-09-14 01:14:29 API died, spawning replacement...
2021-09-14 01:14:30 chartsDataCollector died, spawning replacement...
2021-09-14 01:14:30 Daemon died, spawning replacement...
2021-09-14 01:14:31 Daemon died, spawning replacement...
2021-09-14 01:14:31 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:14:33 Daemon died, spawning replacement...
2021-09-14 01:14:33 chartsDataCollector died, spawning replacement...
2021-09-14 01:14:34 API died, spawning replacement...
2021-09-14 01:14:34 Daemon died, spawning replacement...
2021-09-14 01:14:35 Daemon died, spawning replacement...
2021-09-14 01:14:36 chartsDataCollector died, spawning replacement...
2021-09-14 01:14:37 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:14:37 Daemon died, spawning replacement...
2021-09-14 01:14:38 Daemon died, spawning replacement...
2021-09-14 01:14:39 API died, spawning replacement...
2021-09-14 01:14:39 Daemon died, spawning replacement...
2021-09-14 01:14:40 chartsDataCollector died, spawning replacement...
2021-09-14 01:14:40 Daemon died, spawning replacement...
2021-09-14 01:14:42 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:14:42 Daemon died, spawning replacement...
2021-09-14 01:14:43 chartsDataCollector died, spawning replacement...
2021-09-14 01:14:43 Daemon died, spawning replacement...
2021-09-14 01:14:44 API died, spawning replacement...
2021-09-14 01:14:44 Daemon died, spawning replacement...
2021-09-14 01:14:46 Daemon died, spawning replacement...
2021-09-14 01:14:46 chartsDataCollector died, spawning replacement...
2021-09-14 01:14:47 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:14:47 Daemon died, spawning replacement...
2021-09-14 01:14:48 Daemon died, spawning replacement...
2021-09-14 01:14:49 chartsDataCollector died, spawning replacement...
2021-09-14 01:14:50 API died, spawning replacement...
2021-09-14 01:14:50 Daemon died, spawning replacement...
2021-09-14 01:14:51 Daemon died, spawning replacement...
2021-09-14 01:14:52 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:14:52 chartsDataCollector died, spawning replacement...
2021-09-14 01:14:53 Daemon died, spawning replacement...
2021-09-14 01:14:54 Daemon died, spawning replacement...
2021-09-14 01:14:55 API died, spawning replacement...
2021-09-14 01:14:55 Daemon died, spawning replacement...
2021-09-14 01:14:56 chartsDataCollector died, spawning replacement...
2021-09-14 01:14:56 Daemon died, spawning replacement...
2021-09-14 01:14:58 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:14:58 Daemon died, spawning replacement...
2021-09-14 01:14:59 chartsDataCollector died, spawning replacement...
2021-09-14 01:14:59 Daemon died, spawning replacement...
2021-09-14 01:15:00 API died, spawning replacement...
2021-09-14 01:15:00 Daemon died, spawning replacement...
2021-09-14 01:15:02 Daemon died, spawning replacement...
2021-09-14 01:15:02 chartsDataCollector died, spawning replacement...
2021-09-14 01:15:03 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:15:03 Daemon died, spawning replacement...
2021-09-14 01:15:04 Daemon died, spawning replacement...
2021-09-14 01:15:05 chartsDataCollector died, spawning replacement...
2021-09-14 01:15:06 API died, spawning replacement...
2021-09-14 01:15:06 Daemon died, spawning replacement...
2021-09-14 01:15:07 Daemon died, spawning replacement...
2021-09-14 01:15:08 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:15:08 Daemon died, spawning replacement...
2021-09-14 01:15:09 chartsDataCollector died, spawning replacement...
2021-09-14 01:15:10 Daemon died, spawning replacement...
2021-09-14 01:15:11 API died, spawning replacement...
2021-09-14 01:15:11 Daemon died, spawning replacement...
2021-09-14 01:15:12 chartsDataCollector died, spawning replacement...
2021-09-14 01:15:12 Daemon died, spawning replacement...
2021-09-14 01:15:13 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:15:14 Daemon died, spawning replacement...
2021-09-14 01:15:15 chartsDataCollector died, spawning replacement...
2021-09-14 01:15:15 Daemon died, spawning replacement...
2021-09-14 01:15:16 API died, spawning replacement...
2021-09-14 01:15:17 Daemon died, spawning replacement...
2021-09-14 01:15:18 Daemon died, spawning replacement...
2021-09-14 01:15:18 chartsDataCollector died, spawning replacement...
2021-09-14 01:15:19 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:15:20 Daemon died, spawning replacement...
2021-09-14 01:15:21 Daemon died, spawning replacement...
2021-09-14 01:15:22 chartsDataCollector died, spawning replacement...
2021-09-14 01:15:22 API died, spawning replacement...
2021-09-14 01:15:22 Daemon died, spawning replacement...
2021-09-14 01:15:23 Daemon died, spawning replacement...
2021-09-14 01:15:24 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:15:25 Daemon died, spawning replacement...
2021-09-14 01:15:25 chartsDataCollector died, spawning replacement...
2021-09-14 01:15:26 Daemon died, spawning replacement...
2021-09-14 01:15:27 API died, spawning replacement...
2021-09-14 01:15:27 Daemon died, spawning replacement...
2021-09-14 01:15:28 chartsDataCollector died, spawning replacement...
2021-09-14 01:15:29 Daemon died, spawning replacement...
2021-09-14 01:15:29 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:15:30 Daemon died, spawning replacement...
2021-09-14 01:15:31 chartsDataCollector died, spawning replacement...
2021-09-14 01:15:31 Daemon died, spawning replacement...
2021-09-14 01:15:32 API died, spawning replacement...
2021-09-14 01:15:33 Daemon died, spawning replacement...
2021-09-14 01:15:34 Daemon died, spawning replacement...
2021-09-14 01:15:34 chartsDataCollector died, spawning replacement...
2021-09-14 01:15:35 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:15:35 Daemon died, spawning replacement...
2021-09-14 01:15:36 Daemon died, spawning replacement...
2021-09-14 01:15:37 API died, spawning replacement...
2021-09-14 01:15:38 chartsDataCollector died, spawning replacement...
2021-09-14 01:15:38 Daemon died, spawning replacement...
2021-09-14 01:15:39 Daemon died, spawning replacement...
2021-09-14 01:15:40 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:15:41 Daemon died, spawning replacement...
2021-09-14 01:15:41 chartsDataCollector died, spawning replacement...
2021-09-14 01:15:42 Daemon died, spawning replacement...
2021-09-14 01:15:43 API died, spawning replacement...
2021-09-14 01:15:43 Daemon died, spawning replacement...
2021-09-14 01:15:44 chartsDataCollector died, spawning replacement...
2021-09-14 01:15:45 Daemon died, spawning replacement...
2021-09-14 01:15:45 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:15:46 Daemon died, spawning replacement...
2021-09-14 01:15:47 Daemon died, spawning replacement...
2021-09-14 01:15:47 chartsDataCollector died, spawning replacement...
2021-09-14 01:15:48 API died, spawning replacement...
2021-09-14 01:15:49 Daemon died, spawning replacement...
2021-09-14 01:15:50 Daemon died, spawning replacement...
2021-09-14 01:15:50 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:15:51 chartsDataCollector died, spawning replacement...
2021-09-14 01:15:51 Daemon died, spawning replacement...
2021-09-14 01:15:52 Daemon died, spawning replacement...
2021-09-14 01:15:53 API died, spawning replacement...
2021-09-14 01:15:54 Daemon died, spawning replacement...
2021-09-14 01:15:54 chartsDataCollector died, spawning replacement...
2021-09-14 01:15:55 Daemon died, spawning replacement...
2021-09-14 01:15:56 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:15:56 Daemon died, spawning replacement...
2021-09-14 01:15:57 chartsDataCollector died, spawning replacement...
2021-09-14 01:15:58 Daemon died, spawning replacement...
2021-09-14 01:15:58 API died, spawning replacement...
2021-09-14 01:15:59 Daemon died, spawning replacement...
2021-09-14 01:16:00 chartsDataCollector died, spawning replacement...
2021-09-14 01:16:00 Daemon died, spawning replacement...
2021-09-14 01:16:01 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:16:02 Daemon died, spawning replacement...
2021-09-14 01:16:03 Daemon died, spawning replacement...
2021-09-14 01:16:04 API died, spawning replacement...
2021-09-14 01:16:04 chartsDataCollector died, spawning replacement...
2021-09-14 01:16:05 Daemon died, spawning replacement...
2021-09-14 01:16:06 Daemon died, spawning replacement...
2021-09-14 01:16:06 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:16:07 chartsDataCollector died, spawning replacement...
2021-09-14 01:16:07 Daemon died, spawning replacement...
2021-09-14 01:16:08 Daemon died, spawning replacement...
2021-09-14 01:16:09 API died, spawning replacement...
2021-09-14 01:16:10 Daemon died, spawning replacement...
2021-09-14 01:16:10 chartsDataCollector died, spawning replacement...
2021-09-14 01:16:11 Daemon died, spawning replacement...
2021-09-14 01:16:11 Pool fork 1 died, spawning replacement worker...
2021-09-14 01:16:13 Daemon died, spawning replacement...
2021-09-14 01:16:13 chartsDataCollector died, spawning replacement...
2021-09-14 01:16:14 Daemon died, spawning replacement...
2021-09-14 01:16:14 API died, spawning replacement...
2021-09-14 01:16:15 Daemon died, spawning replacement...
2021-09-14 01:16:16 chartsDataCollector died, spawning replacement...
